Vuosi_code,Vuosi_label,"Sähkön tuotanto ja kulutus, GWh_code","Sähkön tuotanto ja kulutus, GWh_label",Tiedot_code,Tiedot_label,value
2016,2016,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",10851
2016,2016,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,0.9
2016,2016,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,12.7
2016,2016,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",16.4
2016,2016,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,arvogwh,"Määrä, GWh",29576
2016,2016,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,vv_muutos,Vuosimuutos %,-0.3
2016,2016,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,34.7
2016,2016,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",44.7
2016,2016,17,Muut energialähteet,arvogwh,"Määrä, GWh",342
2016,2016,17,Muut energialähteet,vv_muutos,Vuosimuutos %,11.4
2016,2016,17,Muut energialähteet,osuuskk,Osuus kokonaiskulutuksesta %,0.4
2016,2016,17,Muut energialähteet,osuuskt,"Osuus kokonaistuotannosta, %",0.5
2016,2016,18,SÄHKÖN TUOTANTO YHTEENSÄ,arvogwh,"Määrä, GWh",66204
2016,2016,18,SÄHKÖN TUOTANTO YHTEENSÄ,vv_muutos,Vuosimuutos %,0.1
2016,2016,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,77.7
2016,2016,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",100
2016,2016,19,Sähkön nettotuonti,arvogwh,"Määrä, GWh",18951
2016,2016,19,Sähkön nettotuonti,vv_muutos,Vuosimuutos %,16
2016,2016,19,Sähkön nettotuonti,osuuskk,Osuus kokonaiskulutuksesta %,22.3
2016,2016,19,Sähkön nettotuonti,osuuskt,"Osuus kokonaistuotannosta, %",
2016,2016,20,SÄHKÖN KOKONAISKULUTUS,arvogwh,"Määrä, GWh",85155
2016,2016,20,SÄHKÖN KOKONAISKULUTUS,vv_muutos,Vuosimuutos %,3.2
2016,2016,20,SÄHKÖN KOKONAISKULUTUS,osuuskk,Osuus kokonaiskulutuksesta %,100
2016,2016,20,SÄHKÖN KOKONAISKULUTUS,osuuskt,"Osuus kokonaistuotannosta, %",
2017,2017,01,YDINVOIMA,arvogwh,"Määrä, GWh",21574
2017,2017,01,YDINVOIMA,vv_muutos,Vuosimuutos %,-3.2
2017,2017,01,YDINVOIMA,osuuskk,Osuus kokonaiskulutuksesta %,25.2
2017,2017,01,YDINVOIMA,osuuskt,"Osuus kokonaistuotannosta, %",33.2
2017,2017,02,Öljy (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",158
2017,2017,02,Öljy (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-6
2017,2017,02,Öljy (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,0.2
2017,2017,02,Öljy (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",0.2
2017,2017,03,Kivihiili (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",5531
2017,2017,03,Kivihiili (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-15.6
2017,2017,03,Kivihiili (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,6.5
2017,2017,03,Kivihiili (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",8.5
2017,2017,04,Maakaasu (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",3221
2017,2017,04,Maakaasu (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-11.6
2017,2017,04,Maakaasu (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,3.8
2017,2017,04,Maakaasu (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",5
2017,2017,05,Muut fossiiliset (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",893
2017,2017,05,Muut fossiiliset (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-2.1
2017,2017,05,Muut fossiiliset (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,1
2017,2017,05,Muut fossiiliset (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",1.4
2017,2017,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",9802
2017,2017,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,-13.1
2017,2017,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,11.5
2017,2017,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",15.1
2017,2017,07,Turve,arvogwh,"Määrä, GWh",2602
2017,2017,07,Turve,vv_muutos,Vuosimuutos %,-4.7
2017,2017,07,Turve,osuuskk,Osuus kokonaiskulutuksesta %,3
2017,2017,07,Turve,osuuskt,"Osuus kokonaistuotannosta, %",4
2017,2017,08,FOSSIILISET JA TURVE YHTEENSÄ,arvogwh,"Määrä, GWh",12404
2017,2017,08,FOSSIILISET JA TURVE YHTEENSÄ,vv_muutos,Vuosimuutos %,-11.4
2017,2017,08,FOSSIILISET JA TURVE YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,14.5
2017,2017,08,FOSSIILISET JA TURVE YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",19.1
2017,2017,09,Vesivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",14610
2017,2017,09,Vesivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,-6.5
2017,2017,09,Vesivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,17.1
2017,2017,09,Vesivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",22.5
2017,2017,10,Tuulivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",4795
2017,2017,10,Tuulivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,56.3
2017,2017,10,Tuulivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,5.6
2017,2017,10,Tuulivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",7.4
2017,2017,11,Aurinkovoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",49
2017,2017,11,Aurinkovoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,122.7
2017,2017,11,Aurinkovoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0.1
2017,2017,11,Aurinkovoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",0.1
2017,2017,12,Mustalipeä (Uusiutuva energialähde),arvogwh,"Määrä, GWh",5678
2017,2017,12,Mustalipeä (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,5.8
2017,2017,12,Mustalipeä (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,6.6
2017,2017,12,Mustalipeä (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",8.7
2017,2017,13,Muut puupolttoaineet (Uusiutuva energialähde),arvogwh,"Määrä, GWh",4858
2017,2017,13,Muut puupolttoaineet (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,0.9
2017,2017,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,5.7
2017,2017,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",7.5
2017,2017,14,Muut uusiutuvat (Uusiutuva energialähde),arvogwh,"Määrä, GWh",706
2017,2017,14,Muut uusiutuvat (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,5.5
2017,2017,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0.8
2017,2017,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",1.1
2017,2017,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",11241
2017,2017,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,3.6
2017,2017,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,13.2
2017,2017,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",17.3
2017,2017,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,arvogwh,"Määrä, GWh",30695
2017,2017,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,vv_muutos,Vuosimuutos %,3.8
2017,2017,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,35.9
2017,2017,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",47.2
2017,2017,17,Muut energialähteet,arvogwh,"Määrä, GWh",368
2017,2017,17,Muut energialähteet,vv_muutos,Vuosimuutos %,7.6
2017,2017,17,Muut energialähteet,osuuskk,Osuus kokonaiskulutuksesta %,0.4
2017,2017,17,Muut energialähteet,osuuskt,"Osuus kokonaistuotannosta, %",0.6
2017,2017,18,SÄHKÖN TUOTANTO YHTEENSÄ,arvogwh,"Määrä, GWh",65042
2017,2017,18,SÄHKÖN TUOTANTO YHTEENSÄ,vv_muutos,Vuosimuutos %,-1.8
2017,2017,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,76.1
2017,2017,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",100
2017,2017,19,Sähkön nettotuonti,arvogwh,"Määrä, GWh",20426
2017,2017,19,Sähkön nettotuonti,vv_muutos,Vuosimuutos %,7.8
2017,2017,19,Sähkön nettotuonti,osuuskk,Osuus kokonaiskulutuksesta %,23.9
2017,2017,19,Sähkön nettotuonti,osuuskt,"Osuus kokonaistuotannosta, %",
2017,2017,20,SÄHKÖN KOKONAISKULUTUS,arvogwh,"Määrä, GWh",85467
2017,2017,20,SÄHKÖN KOKONAISKULUTUS,vv_muutos,Vuosimuutos %,0.4
2017,2017,20,SÄHKÖN KOKONAISKULUTUS,osuuskk,Osuus kokonaiskulutuksesta %,100
2017,2017,20,SÄHKÖN KOKONAISKULUTUS,osuuskt,"Osuus kokonaistuotannosta, %",
2018,2018,01,YDINVOIMA,arvogwh,"Määrä, GWh",21881
2018,2018,01,YDINVOIMA,vv_muutos,Vuosimuutos %,1.4
2018,2018,01,YDINVOIMA,osuuskk,Osuus kokonaiskulutuksesta %,25
2018,2018,01,YDINVOIMA,osuuskt,"Osuus kokonaistuotannosta, %",32.4
2018,2018,02,Öljy (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",229
2018,2018,02,Öljy (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,44.9
2018,2018,02,Öljy (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,0.3
2018,2018,02,Öljy (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",0.3
2018,2018,03,Kivihiili (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",5441
2018,2018,03,Kivihiili (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-1.6
2018,2018,03,Kivihiili (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,6.2
2018,2018,03,Kivihiili (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",8.1
2018,2018,04,Maakaasu (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",4088
2018,2018,04,Maakaasu (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,26.9
2018,2018,04,Maakaasu (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,4.7
2018,2018,04,Maakaasu (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",6.1
2018,2018,05,Muut fossiiliset (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",1118
2018,2018,05,Muut fossiiliset (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,25.2
2018,2018,05,Muut fossiiliset (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,1.3
2018,2018,05,Muut fossiiliset (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",1.7
2018,2018,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",10876
2018,2018,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,11
2018,2018,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,12.4
2018,2018,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",16.1
2018,2018,07,Turve,arvogwh,"Määrä, GWh",3250
2018,2018,07,Turve,vv_muutos,Vuosimuutos %,24.9
2018,2018,07,Turve,osuuskk,Osuus kokonaiskulutuksesta %,3.7
2018,2018,07,Turve,osuuskt,"Osuus kokonaistuotannosta, %",4.8
2018,2018,08,FOSSIILISET JA TURVE YHTEENSÄ,arvogwh,"Määrä, GWh",14126
2018,2018,08,FOSSIILISET JA TURVE YHTEENSÄ,vv_muutos,Vuosimuutos %,13.9
2018,2018,08,FOSSIILISET JA TURVE YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,16.2
2018,2018,08,FOSSIILISET JA TURVE YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",20.9
2018,2018,09,Vesivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",13137
2018,2018,09,Vesivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,-10.1
2018,2018,09,Vesivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,15
2018,2018,09,Vesivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",19.5
2018,2018,10,Tuulivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",5839
2018,2018,10,Tuulivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,21.8
2018,2018,10,Tuulivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,6.7
2018,2018,10,Tuulivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",8.6
2018,2018,11,Aurinkovoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",90
2018,2018,11,Aurinkovoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,83.7
2018,2018,11,Aurinkovoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0.1
2018,2018,11,Aurinkovoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",0.1
2018,2018,12,Mustalipeä (Uusiutuva energialähde),arvogwh,"Määrä, GWh",6502
2018,2018,12,Mustalipeä (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,14.5
2018,2018,12,Mustalipeä (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,7.4
2018,2018,12,Mustalipeä (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",9.6
2018,2018,13,Muut puupolttoaineet (Uusiutuva energialähde),arvogwh,"Määrä, GWh",4887
2018,2018,13,Muut puupolttoaineet (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,0.6
2018,2018,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,5.6
2018,2018,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",7.2
2018,2018,14,Muut uusiutuvat (Uusiutuva energialähde),arvogwh,"Määrä, GWh",795
2018,2018,14,Muut uusiutuvat (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,12.6
2018,2018,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0.9
2018,2018,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",1.2
2018,2018,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",12184
2018,2018,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,8.4
2018,2018,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,13.9
2018,2018,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",18
2018,2018,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,arvogwh,"Määrä, GWh",31250
2018,2018,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,vv_muutos,Vuosimuutos %,1.8
2018,2018,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,35.7
2018,2018,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",46.3
2018,2018,17,Muut energialähteet,arvogwh,"Määrä, GWh",274
2018,2018,17,Muut energialähteet,vv_muutos,Vuosimuutos %,-25.5
2018,2018,17,Muut energialähteet,osuuskk,Osuus kokonaiskulutuksesta %,0.3
2018,2018,17,Muut energialähteet,osuuskt,"Osuus kokonaistuotannosta, %",0.4
2018,2018,18,SÄHKÖN TUOTANTO YHTEENSÄ,arvogwh,"Määrä, GWh",67532
2018,2018,18,SÄHKÖN TUOTANTO YHTEENSÄ,vv_muutos,Vuosimuutos %,3.8
2018,2018,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,77.2
2018,2018,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",100
2018,2018,19,Sähkön nettotuonti,arvogwh,"Määrä, GWh",19936
2018,2018,19,Sähkön nettotuonti,vv_muutos,Vuosimuutos %,-2.4
2018,2018,19,Sähkön nettotuonti,osuuskk,Osuus kokonaiskulutuksesta %,22.8
2018,2018,19,Sähkön nettotuonti,osuuskt,"Osuus kokonaistuotannosta, %",
2018,2018,20,SÄHKÖN KOKONAISKULUTUS,arvogwh,"Määrä, GWh",87467
2018,2018,20,SÄHKÖN KOKONAISKULUTUS,vv_muutos,Vuosimuutos %,2.3
2018,2018,20,SÄHKÖN KOKONAISKULUTUS,osuuskk,Osuus kokonaiskulutuksesta %,100
2018,2018,20,SÄHKÖN KOKONAISKULUTUS,osuuskt,"Osuus kokonaistuotannosta, %",
2019,2019,01,YDINVOIMA,arvogwh,"Määrä, GWh",22915
2019,2019,01,YDINVOIMA,vv_muutos,Vuosimuutos %,4.7
2019,2019,01,YDINVOIMA,osuuskk,Osuus kokonaiskulutuksesta %,26.6
2019,2019,01,YDINVOIMA,osuuskt,"Osuus kokonaistuotannosta, %",34.7
2019,2019,02,Öljy (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",267
2019,2019,02,Öljy (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,16.6
2019,2019,02,Öljy (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,0.3
2019,2019,02,Öljy (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",0.4
2019,2019,03,Kivihiili (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",4115
2019,2019,03,Kivihiili (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-24.4
2019,2019,03,Kivihiili (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,4.8
2019,2019,03,Kivihiili (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",6.2
2019,2019,04,Maakaasu (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",3767
2019,2019,04,Maakaasu (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-7.9
2019,2019,04,Maakaasu (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,4.4
2019,2019,04,Maakaasu (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",5.7
2019,2019,05,Muut fossiiliset (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",947
2019,2019,05,Muut fossiiliset (Fossiilinen polttoaine),vv_muutos,Vuosimuutos %,-15.3
2019,2019,05,Muut fossiiliset (Fossiilinen polttoaine),osuuskk,Osuus kokonaiskulutuksesta %,1.1
2019,2019,05,Muut fossiiliset (Fossiilinen polttoaine),osuuskt,"Osuus kokonaistuotannosta, %",1.4
2019,2019,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",9096
2019,2019,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,-16.4
2019,2019,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,10.6
2019,2019,06,FOSSIILISET POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",13.8
2019,2019,07,Turve,arvogwh,"Määrä, GWh",2821
2019,2019,07,Turve,vv_muutos,Vuosimuutos %,-13.2
2019,2019,07,Turve,osuuskk,Osuus kokonaiskulutuksesta %,3.3
2019,2019,07,Turve,osuuskt,"Osuus kokonaistuotannosta, %",4.3
2019,2019,08,FOSSIILISET JA TURVE YHTEENSÄ,arvogwh,"Määrä, GWh",11918
2019,2019,08,FOSSIILISET JA TURVE YHTEENSÄ,vv_muutos,Vuosimuutos %,-15.6
2019,2019,08,FOSSIILISET JA TURVE YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,13.8
2019,2019,08,FOSSIILISET JA TURVE YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",18
2019,2019,09,Vesivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",12246
2019,2019,09,Vesivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,-6.8
2019,2019,09,Vesivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,14.2
2019,2019,09,Vesivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",18.5
2019,2019,10,Tuulivoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",6025
2019,2019,10,Tuulivoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,3.2
2019,2019,10,Tuulivoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,7
2019,2019,10,Tuulivoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",9.1
2019,2019,11,Aurinkovoima (Uusiutuva energialähde),arvogwh,"Määrä, GWh",147
2019,2019,11,Aurinkovoima (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,63.3
2019,2019,11,Aurinkovoima (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0.2
2019,2019,11,Aurinkovoima (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",0.2
2019,2019,12,Mustalipeä (Uusiutuva energialähde),arvogwh,"Määrä, GWh",6750
2019,2019,12,Mustalipeä (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,3.8
2019,2019,12,Mustalipeä (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,7.8
2019,2019,12,Mustalipeä (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",10.2
2019,2019,13,Muut puupolttoaineet (Uusiutuva energialähde),arvogwh,"Määrä, GWh",5060
2019,2019,13,Muut puupolttoaineet (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,3.5
2019,2019,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,5.9
2019,2019,13,Muut puupolttoaineet (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",7.7
2019,2019,14,Muut uusiutuvat (Uusiutuva energialähde),arvogwh,"Määrä, GWh",732
2019,2019,14,Muut uusiutuvat (Uusiutuva energialähde),vv_muutos,Vuosimuutos %,-7.9
2019,2019,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskk,Osuus kokonaiskulutuksesta %,0.9
2019,2019,14,Muut uusiutuvat (Uusiutuva energialähde),osuuskt,"Osuus kokonaistuotannosta, %",1.1
2019,2019,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,arvogwh,"Määrä, GWh",12542
2019,2019,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,vv_muutos,Vuosimuutos %,2.9
2019,2019,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,14.6
2019,2019,15,UUSIUTUVAT POLTTOAINEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",19
2019,2019,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,arvogwh,"Määrä, GWh",30960
2019,2019,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,vv_muutos,Vuosimuutos %,-0.9
2019,2019,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,36
2019,2019,16,UUSIUTUVAT ENERGIALÄHTEET YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",46.9
2019,2019,17,Muut energialähteet,arvogwh,"Määrä, GWh",258
2019,2019,17,Muut energialähteet,vv_muutos,Vuosimuutos %,-5.8
2019,2019,17,Muut energialähteet,osuuskk,Osuus kokonaiskulutuksesta %,0.3
2019,2019,17,Muut energialähteet,osuuskt,"Osuus kokonaistuotannosta, %",0.4
2019,2019,18,SÄHKÖN TUOTANTO YHTEENSÄ,arvogwh,"Määrä, GWh",66051
2019,2019,18,SÄHKÖN TUOTANTO YHTEENSÄ,vv_muutos,Vuosimuutos %,-2.2
2019,2019,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskk,Osuus kokonaiskulutuksesta %,76.7
2019,2019,18,SÄHKÖN TUOTANTO YHTEENSÄ,osuuskt,"Osuus kokonaistuotannosta, %",100
2019,2019,19,Sähkön nettotuonti,arvogwh,"Määrä, GWh",20042
2019,2019,19,Sähkön nettotuonti,vv_muutos,Vuosimuutos %,0.5
2019,2019,19,Sähkön nettotuonti,osuuskk,Osuus kokonaiskulutuksesta %,23.3
2019,2019,19,Sähkön nettotuonti,osuuskt,"Osuus kokonaistuotannosta, %",
2019,2019,20,SÄHKÖN KOKONAISKULUTUS,arvogwh,"Määrä, GWh",86092
2019,2019,20,SÄHKÖN KOKONAISKULUTUS,vv_muutos,Vuosimuutos %,-1.6
2019,2019,20,SÄHKÖN KOKONAISKULUTUS,osuuskk,Osuus kokonaiskulutuksesta %,100
2019,2019,20,SÄHKÖN KOKONAISKULUTUS,osuuskt,"Osuus kokonaistuotannosta, %",
2020,2020,01,YDINVOIMA,arvogwh,"Määrä, GWh",22354
2020,2020,01,YDINVOIMA,vv_muutos,Vuosimuutos %,-2.4
2020,2020,01,YDINVOIMA,osuuskk,Osuus kokonaiskulutuksesta %,27.4
2020,2020,01,YDINVOIMA,osuuskt,"Osuus kokonaistuotannosta, %",33.6
2020,2020,02,Öljy (Fossiilinen polttoaine),arvogwh,"Määrä, GWh",174
